"AccessionID","Location"
"EPI_ISL_12180408","Selangor"
"EPI_ISL_12180409","Selangor"
"EPI_ISL_12180410","Selangor"
"EPI_ISL_12180411","Selangor"
"EPI_ISL_12180412","Selangor"
"EPI_ISL_12180413","Selangor"
"EPI_ISL_12180414","Selangor"
"EPI_ISL_12180415","Selangor"
"EPI_ISL_12180416","Selangor"
"EPI_ISL_12180417","Selangor"
"EPI_ISL_12180418","Selangor"
"EPI_ISL_12180419","Selangor"
"EPI_ISL_12180420","Selangor"
"EPI_ISL_12180421","Selangor"
"EPI_ISL_12180422","Selangor"
"EPI_ISL_12180423","Selangor"
"EPI_ISL_12180424","Selangor"
"EPI_ISL_12180425","Selangor"
"EPI_ISL_12180426","Selangor"
"EPI_ISL_12180427","Selangor"
"EPI_ISL_12180428","Selangor"
"EPI_ISL_12180429","Selangor"
"EPI_ISL_12180430","Selangor"
"EPI_ISL_12180431","Selangor"
"EPI_ISL_12180432","Selangor"
"EPI_ISL_12180433","Selangor"
"EPI_ISL_12180434","Selangor"
"EPI_ISL_12180435","Selangor"
"EPI_ISL_12180436","Selangor"
"EPI_ISL_12180437","Selangor"
"EPI_ISL_12180438","Selangor"
"EPI_ISL_12180439","Selangor"
"EPI_ISL_12180440","Selangor"
"EPI_ISL_12180441","Selangor"
"EPI_ISL_12180442","Selangor"
"EPI_ISL_12180443","Selangor"
"EPI_ISL_12180444","Selangor"
"EPI_ISL_12180445","Selangor"
"EPI_ISL_12180446","Selangor"
"EPI_ISL_12180447","Selangor"
"EPI_ISL_12180448","Selangor"
"EPI_ISL_12180449","Selangor"
"EPI_ISL_12180450","Selangor"
"EPI_ISL_12180451","Selangor"
"EPI_ISL_12180452","Selangor"
"EPI_ISL_12180453","Selangor"
"EPI_ISL_12180454","Selangor"
"EPI_ISL_12180455","Selangor"
"EPI_ISL_12180456","Selangor"
"EPI_ISL_12180457","Selangor"
"EPI_ISL_12180458","Selangor"
"EPI_ISL_12180459","Selangor"
"EPI_ISL_12180460","Selangor"
"EPI_ISL_12180461","Selangor"
"EPI_ISL_12180462","Selangor"
"EPI_ISL_12180463","Selangor"
"EPI_ISL_12180464","Selangor"
"EPI_ISL_12180465","Selangor"
"EPI_ISL_12180466","Selangor"
"EPI_ISL_12180467","Selangor"
"EPI_ISL_12180468","Selangor"
"EPI_ISL_12180469","Selangor"
"EPI_ISL_12180470","Selangor"
"EPI_ISL_12180471","Selangor"
"EPI_ISL_12180472","Selangor"
"EPI_ISL_12180473","Selangor"
"EPI_ISL_12180474","Selangor"
"EPI_ISL_12180475","Selangor"
"EPI_ISL_12180476","Selangor"
"EPI_ISL_12180477","Selangor"
"EPI_ISL_12180478","Selangor"
"EPI_ISL_12180479","Selangor"
"EPI_ISL_12180480","Selangor"
"EPI_ISL_12180481","Selangor"
"EPI_ISL_12180482","Selangor"
"EPI_ISL_12180483","Selangor"
"EPI_ISL_12180484","Selangor"
"EPI_ISL_12180485","Selangor"
"EPI_ISL_12180486","Selangor"
"EPI_ISL_12180487","Selangor"
"EPI_ISL_12180488","Selangor"
"EPI_ISL_12180489","Selangor"
"EPI_ISL_12180490","Selangor"
"EPI_ISL_12180491","Selangor"
"EPI_ISL_12180492","Selangor"
"EPI_ISL_12180493","Selangor"
"EPI_ISL_12180494","Selangor"
"EPI_ISL_12180495","Selangor"
"EPI_ISL_12180496","Selangor"
"EPI_ISL_12180497","Selangor"
"EPI_ISL_12180498","Selangor"
"EPI_ISL_12096708","Selangor"
"EPI_ISL_12096709","Selangor"
"EPI_ISL_12096710","Selangor"
"EPI_ISL_12096711","Selangor"
"EPI_ISL_12096712","Selangor"
"EPI_ISL_12096713","Selangor"
"EPI_ISL_12096714","Selangor"
"EPI_ISL_12096715","Selangor"
"EPI_ISL_12096716","Selangor"
"EPI_ISL_12096717","Selangor"
"EPI_ISL_12096718","Selangor"
"EPI_ISL_12096719","Selangor"
"EPI_ISL_12096720","Selangor"
"EPI_ISL_12096721","Selangor"
"EPI_ISL_12213383","Johor"
"EPI_ISL_12213384","Johor"
"EPI_ISL_12213385","Johor"
"EPI_ISL_12213386","Johor"
"EPI_ISL_12213387","Johor"
"EPI_ISL_12213388","Johor"
"EPI_ISL_12213389","Johor"
"EPI_ISL_12213390","Johor"
"EPI_ISL_12213391","Johor"
"EPI_ISL_12213392","Negeri Sembilan"
"EPI_ISL_12213393","Negeri Sembilan"
"EPI_ISL_12213394","Negeri Sembilan"
"EPI_ISL_12213395","Negeri Sembilan"
"EPI_ISL_12213396","Negeri Sembilan"
"EPI_ISL_12213397","Johor"
"EPI_ISL_12213398","Johor"
"EPI_ISL_12213399","Johor"
"EPI_ISL_12213400","Johor"
"EPI_ISL_12213401","Johor"
"EPI_ISL_12213402","Johor"
"EPI_ISL_12213403","Johor"
"EPI_ISL_12213404","Johor"
"EPI_ISL_12213405","Johor"
"EPI_ISL_12213406","Johor"
"EPI_ISL_12213407","Johor"
"EPI_ISL_12213408","Johor"
"EPI_ISL_12213409","Johor"
"EPI_ISL_12213410","Johor"
"EPI_ISL_12213411","Johor"
"EPI_ISL_12213412","Johor"
"EPI_ISL_12213413","Johor"
"EPI_ISL_12213414","Johor"
"EPI_ISL_12213415","Negeri Sembilan"
"EPI_ISL_12213416","Negeri Sembilan"
"EPI_ISL_12213417","Negeri Sembilan"
"EPI_ISL_12213418","Negeri Sembilan"
"EPI_ISL_12213419","Negeri Sembilan"
"EPI_ISL_12213420","Negeri Sembilan"
"EPI_ISL_12213421","Johor"
"EPI_ISL_12213422","Johor"
"EPI_ISL_12213423","Johor"
"EPI_ISL_12213424","Johor"
"EPI_ISL_12213425","Johor"
"EPI_ISL_12213426","Johor"
"EPI_ISL_12213427","Johor"
"EPI_ISL_12213428","Johor"
"EPI_ISL_12213429","Johor"
"EPI_ISL_12213430","Johor"
"EPI_ISL_12213431","Johor"
"EPI_ISL_12213432","Johor"
"EPI_ISL_12213433","Johor"
"EPI_ISL_12213434","Johor"
"EPI_ISL_12213435","Johor"
"EPI_ISL_12213436","Johor"
"EPI_ISL_12213437","Johor"
"EPI_ISL_12213438","Johor"
"EPI_ISL_12213439","Johor"
"EPI_ISL_12213440","Johor"
"EPI_ISL_12213441","Johor"
"EPI_ISL_12213442","Johor"
"EPI_ISL_12213443","Johor"
"EPI_ISL_12213444","Johor"
"EPI_ISL_12213445","Melaka"
"EPI_ISL_12213446","Negeri Sembilan"
"EPI_ISL_12213447","Negeri Sembilan"
"EPI_ISL_12213448","Negeri Sembilan"
"EPI_ISL_12213449","Negeri Sembilan"
"EPI_ISL_12213450","Melaka"
"EPI_ISL_12213451","Johor"
"EPI_ISL_12213452","Johor"
"EPI_ISL_12213453","Johor"
"EPI_ISL_12213454","Johor"
"EPI_ISL_12213455","Johor"
"EPI_ISL_12213456","Johor"
"EPI_ISL_12213457","Johor"
"EPI_ISL_12213458","Johor"
"EPI_ISL_12213459","Johor"
"EPI_ISL_12213460","Johor"
"EPI_ISL_12213461","Johor"
"EPI_ISL_12213462","Johor"
"EPI_ISL_12213463","Johor"
"EPI_ISL_12213464","Johor"
"EPI_ISL_12213465","Johor"
"EPI_ISL_12213466","Johor"
"EPI_ISL_12213467","Johor"
"EPI_ISL_12213468","Johor"
"EPI_ISL_12213469","Johor"
"EPI_ISL_12213470","Johor"
"EPI_ISL_12213471","Johor"
"EPI_ISL_12213472","Johor"
"EPI_ISL_12213473","Negeri Sembilan"
"EPI_ISL_12213474","Negeri Sembilan"
"EPI_ISL_12213475","Negeri Sembilan"
"EPI_ISL_12213476","Negeri Sembilan"
"EPI_ISL_12235800","Selangor"
"EPI_ISL_12235801","Selangor"
"EPI_ISL_12235802","Selangor"
"EPI_ISL_12235803","Selangor"
"EPI_ISL_12235804","Selangor"
"EPI_ISL_12235805","Selangor"
"EPI_ISL_12235806","Selangor"
"EPI_ISL_12235807","Selangor"
"EPI_ISL_12235808","Selangor"
"EPI_ISL_12235809","Selangor"
"EPI_ISL_12235810","Selangor"
"EPI_ISL_12235811","Selangor"
"EPI_ISL_12235812","Selangor"
"EPI_ISL_12235813","Selangor"
"EPI_ISL_12235814","Selangor"
"EPI_ISL_12235815","Selangor"
"EPI_ISL_12235816","Selangor"
"EPI_ISL_12235817","Selangor"
"EPI_ISL_12235818","Selangor"
"EPI_ISL_12235819","Selangor"
"EPI_ISL_12235820","Selangor"
"EPI_ISL_12235821","Selangor"
"EPI_ISL_12235822","Selangor"
"EPI_ISL_12235823","Selangor"
"EPI_ISL_12235824","Selangor"
"EPI_ISL_12235825","Selangor"
"EPI_ISL_12235826","Selangor"
"EPI_ISL_12235827","Selangor"
"EPI_ISL_12235828","Selangor"
"EPI_ISL_12235829","Selangor"
"EPI_ISL_12235830","Selangor"
"EPI_ISL_12235831","Selangor"
"EPI_ISL_12235832","Selangor"
"EPI_ISL_12235833","Selangor"
"EPI_ISL_12235834","Selangor"
"EPI_ISL_12235835","Selangor"
"EPI_ISL_12235836","Selangor"
"EPI_ISL_12235837","Selangor"
"EPI_ISL_12235838","Selangor"
"EPI_ISL_12235839","Selangor"
"EPI_ISL_12235840","Selangor"
"EPI_ISL_12235841","Selangor"
"EPI_ISL_12235842","Selangor"
"EPI_ISL_12235843","Selangor"
"EPI_ISL_12235844","Selangor"
"EPI_ISL_12235845","Selangor"
"EPI_ISL_12235846","Selangor"
"EPI_ISL_12235847","Selangor"
"EPI_ISL_12235848","Selangor"
"EPI_ISL_12235849","Selangor"
"EPI_ISL_12235850","Selangor"
"EPI_ISL_12235851","Selangor"
"EPI_ISL_12235852","Selangor"
"EPI_ISL_12235853","Selangor"
"EPI_ISL_12235854","Selangor"
"EPI_ISL_12235855","Selangor"
"EPI_ISL_12235856","Selangor"
"EPI_ISL_12235857","Selangor"
"EPI_ISL_12235858","Selangor"
"EPI_ISL_12235859","Selangor"
"EPI_ISL_12235860","Selangor"
"EPI_ISL_12235861","Selangor"
"EPI_ISL_12235862","Selangor"
"EPI_ISL_12235863","Selangor"
"EPI_ISL_12235864","Selangor"
"EPI_ISL_12235865","Selangor"
"EPI_ISL_12235866","Selangor"
"EPI_ISL_12235867","Selangor"
"EPI_ISL_12235868","Selangor"
"EPI_ISL_12235869","Selangor"
"EPI_ISL_12235870","Selangor"
"EPI_ISL_12235871","Selangor"
"EPI_ISL_12235872","Selangor"
"EPI_ISL_12235873","Selangor"
"EPI_ISL_12235874","Selangor"
"EPI_ISL_12235875","Selangor"
"EPI_ISL_12235876","Selangor"
"EPI_ISL_12235877","Selangor"
"EPI_ISL_12235878","Selangor"
"EPI_ISL_12235879","Selangor"
"EPI_ISL_12235880","Selangor"
"EPI_ISL_12235881","Selangor"
"EPI_ISL_12235882","Selangor"
"EPI_ISL_12235883","Selangor"
"EPI_ISL_12235884","Selangor"
"EPI_ISL_12235885","Selangor"
"EPI_ISL_12235886","Selangor"
"EPI_ISL_12235887","Selangor"
"EPI_ISL_12235888","Selangor"
"EPI_ISL_12235889","Selangor"
"EPI_ISL_12235890","Selangor"
"EPI_ISL_12235891","Selangor"
"EPI_ISL_12235892","Selangor"
"EPI_ISL_12235893","Selangor"
"EPI_ISL_12235894","Selangor"
"EPI_ISL_12252829","Selangor"
"EPI_ISL_12252830","Selangor"
"EPI_ISL_12252831","Pahang"
"EPI_ISL_12252832","Pahang"
"EPI_ISL_12252833","Pahang"
"EPI_ISL_12252834","Pahang"
"EPI_ISL_12252835","Selangor"
"EPI_ISL_12252836","Selangor"
"EPI_ISL_12252837","Selangor"
"EPI_ISL_12252838","Selangor"
"EPI_ISL_12277129","WP Kuala Lumpur"
"EPI_ISL_12277130","Selangor"
"EPI_ISL_12277131","Selangor"
"EPI_ISL_12277132","Selangor"
"EPI_ISL_12277133","Selangor"
"EPI_ISL_12277134","Selangor"
"EPI_ISL_12277135","Selangor"
"EPI_ISL_12277136","Selangor"
"EPI_ISL_12277137","Selangor"
"EPI_ISL_12277138","Selangor"
"EPI_ISL_12277139","Selangor"
"EPI_ISL_12277140","Selangor"
"EPI_ISL_12277141","Selangor"
"EPI_ISL_12277142","Selangor"
"EPI_ISL_12277143","Selangor"
"EPI_ISL_12277144","Selangor"
"EPI_ISL_12277145","Selangor"
"EPI_ISL_12277146","Selangor"
"EPI_ISL_12277147","Selangor"
"EPI_ISL_12277148","Selangor"
"EPI_ISL_12277149","Selangor"
"EPI_ISL_12277150","Selangor"
"EPI_ISL_12277151","Selangor"
"EPI_ISL_12277152","Selangor"
"EPI_ISL_12277153","Selangor"
"EPI_ISL_12277154","Selangor"
"EPI_ISL_12277155","Selangor"
"EPI_ISL_12277156","Selangor"
"EPI_ISL_12277157","Selangor"
"EPI_ISL_12277158","Selangor"
"EPI_ISL_12277159","Selangor"
"EPI_ISL_12277160","Selangor"
"EPI_ISL_12277161","Selangor"
"EPI_ISL_12277162","Selangor"
"EPI_ISL_12277163","Selangor"
"EPI_ISL_12277164","Selangor"
"EPI_ISL_12277165","Selangor"
"EPI_ISL_12277166","Selangor"
"EPI_ISL_12277167","Selangor"
"EPI_ISL_12277168","Selangor"
"EPI_ISL_12277169","Selangor"
"EPI_ISL_12277170","Selangor"
"EPI_ISL_12277171","Selangor"
"EPI_ISL_12277172","Selangor"
"EPI_ISL_12277173","Selangor"
"EPI_ISL_12277174","Selangor"
"EPI_ISL_12277175","Selangor"
"EPI_ISL_12277176","Selangor"
"EPI_ISL_12277177","Selangor"
"EPI_ISL_12277178","Selangor"
"EPI_ISL_12277179","Selangor"
"EPI_ISL_12277180","Selangor"
"EPI_ISL_12277181","Selangor"
"EPI_ISL_12277182","Selangor"
"EPI_ISL_12277183","Selangor"
"EPI_ISL_12277184","Selangor"
"EPI_ISL_12277185","Selangor"
"EPI_ISL_12277186","Selangor"
"EPI_ISL_12277187","Selangor"
"EPI_ISL_12277188","Selangor"
"EPI_ISL_12277189","Selangor"
"EPI_ISL_12277190","Selangor"
"EPI_ISL_12277191","Selangor"
"EPI_ISL_12277192","Selangor"
"EPI_ISL_12277193","Selangor"
"EPI_ISL_12277194","Selangor"
"EPI_ISL_12277195","Selangor"
"EPI_ISL_12277196","Selangor"
"EPI_ISL_12277197","Selangor"
"EPI_ISL_12277198","Selangor"
"EPI_ISL_12277199","WP Kuala Lumpur"
"EPI_ISL_12277200","WP Kuala Lumpur"
"EPI_ISL_12277201","WP Kuala Lumpur"
"EPI_ISL_12277202","WP Kuala Lumpur"
"EPI_ISL_12277203","WP Kuala Lumpur"
"EPI_ISL_12277204","WP Kuala Lumpur"
"EPI_ISL_12277205","WP Kuala Lumpur"
"EPI_ISL_12277206","Selangor"
"EPI_ISL_12277207","Selangor"
"EPI_ISL_12277208","Selangor"
"EPI_ISL_12277209","Selangor"
"EPI_ISL_12277210","Selangor"
"EPI_ISL_12277211","Selangor"
"EPI_ISL_12277212","Selangor"
"EPI_ISL_12277213","Selangor"
"EPI_ISL_12277214","Selangor"
"EPI_ISL_12277215","Selangor"
"EPI_ISL_12277216","Selangor"
"EPI_ISL_12277217","Selangor"
"EPI_ISL_12277218","Selangor"
"EPI_ISL_12277219","Selangor"
"EPI_ISL_12277220","Selangor"
"EPI_ISL_12277221","Selangor"
"EPI_ISL_12277222","Selangor"
"EPI_ISL_12289469","Sabah"
"EPI_ISL_12289470","Sabah"
"EPI_ISL_12289471","Sabah"
"EPI_ISL_12289472","Sabah"
"EPI_ISL_12289473","Sabah"
"EPI_ISL_12289474","WP Kuala Lumpur"
"EPI_ISL_12289475","Sabah"
"EPI_ISL_12289476","Sabah"
"EPI_ISL_12289477","Selangor"
"EPI_ISL_12289478","Selangor"
"EPI_ISL_12289479","Pulau Pinang"
"EPI_ISL_12289480","Pulau Pinang"
"EPI_ISL_12289481","Pulau Pinang"
"EPI_ISL_12289482","Pulau Pinang"
"EPI_ISL_12289483","Kedah"
"EPI_ISL_12289484","Kedah"
"EPI_ISL_12289485","Kedah"
"EPI_ISL_12289486","Kedah"
"EPI_ISL_12289490","Sabah"
"EPI_ISL_12289491","Sabah"
"EPI_ISL_12289492","Sabah"
"EPI_ISL_12289493","Sabah"
"EPI_ISL_12289494","Sabah"
"EPI_ISL_12289495","Sabah"
"EPI_ISL_12289496","Sabah"
"EPI_ISL_12289497","Sabah"
"EPI_ISL_12289498","Sabah"
"EPI_ISL_12289499","Sabah"
"EPI_ISL_12289500","Sabah"
"EPI_ISL_12289501","Sabah"
"EPI_ISL_12289502","Sabah"
"EPI_ISL_12289503","Sabah"
"EPI_ISL_12289504","Sabah"
"EPI_ISL_12289505","Sabah"
"EPI_ISL_12289506","Sabah"
"EPI_ISL_12289507","Sabah"
"EPI_ISL_12289508","Sabah"
"EPI_ISL_12289509","Sabah"
"EPI_ISL_12289510","Sabah"
"EPI_ISL_12289511","Sabah"
"EPI_ISL_12289512","Selangor"
"EPI_ISL_12289513","Selangor"
"EPI_ISL_12289514","Sabah"
"EPI_ISL_12289515","Sabah"
"EPI_ISL_12289516","Sabah"
"EPI_ISL_12289517","Sabah"
"EPI_ISL_12289518","Selangor"
"EPI_ISL_12289519","Selangor"
"EPI_ISL_12289520","Selangor"
"EPI_ISL_12289521","Selangor"
"EPI_ISL_12289522","Selangor"
"EPI_ISL_12289523","Selangor"
"EPI_ISL_12289524","Selangor"
"EPI_ISL_12289525","Selangor"
"EPI_ISL_12289526","Selangor"
"EPI_ISL_12289527","Selangor"
"EPI_ISL_12289528","Selangor"
"EPI_ISL_12289529","Selangor"
"EPI_ISL_12289530","Selangor"
"EPI_ISL_12289531","Selangor"
"EPI_ISL_12289532","Selangor"
"EPI_ISL_12289533","Selangor"
"EPI_ISL_12289534","Selangor"
"EPI_ISL_12289535","Selangor"
"EPI_ISL_12289536","Selangor"
"EPI_ISL_12289537","Selangor"
"EPI_ISL_12289538","Selangor"
"EPI_ISL_12289539","Selangor"
"EPI_ISL_12289540","Selangor"
"EPI_ISL_12289541","Selangor"
"EPI_ISL_12289542","Selangor"
"EPI_ISL_12289543","Selangor"
"EPI_ISL_12289544","Selangor"
"EPI_ISL_12289545","Selangor"
"EPI_ISL_12289546","Selangor"
"EPI_ISL_12289547","Selangor"
"EPI_ISL_12289548","Selangor"
"EPI_ISL_12289549","Selangor"
"EPI_ISL_12289550","Sabah"
"EPI_ISL_12289551","Selangor"
"EPI_ISL_12299406","Selangor"
"EPI_ISL_12299407","Selangor"
"EPI_ISL_12299408","Selangor"
"EPI_ISL_12299409","Selangor"
"EPI_ISL_12299410","Selangor"
"EPI_ISL_12299411","Selangor"
"EPI_ISL_12299412","Selangor"
"EPI_ISL_12299413","Selangor"
"EPI_ISL_12299414","Selangor"
"EPI_ISL_12299415","Selangor"
"EPI_ISL_12299416","Selangor"
"EPI_ISL_12299417","Selangor"
"EPI_ISL_12299418","Selangor"
"EPI_ISL_12299419","Selangor"
"EPI_ISL_12299420","Selangor"
"EPI_ISL_12299421","Selangor"
"EPI_ISL_12299422","Selangor"
"EPI_ISL_12299423","Selangor"
"EPI_ISL_12299424","Selangor"
"EPI_ISL_12299425","Selangor"
"EPI_ISL_12299426","Selangor"
"EPI_ISL_12299427","Selangor"
"EPI_ISL_12299428","Selangor"
"EPI_ISL_12299429","Selangor"
"EPI_ISL_12299430","Selangor"
"EPI_ISL_12299431","Selangor"
"EPI_ISL_12299432","Selangor"
"EPI_ISL_12299433","Selangor"
"EPI_ISL_12299434","Selangor"
"EPI_ISL_12299435","Selangor"
"EPI_ISL_12299436","Selangor"
"EPI_ISL_12299437","Selangor"
"EPI_ISL_12299438","Selangor"
"EPI_ISL_12299439","Selangor"
"EPI_ISL_12299440","Selangor"
"EPI_ISL_12299441","Selangor"
"EPI_ISL_12299442","Selangor"
"EPI_ISL_12299443","Selangor"
"EPI_ISL_12299444","Selangor"
"EPI_ISL_12299445","Selangor"
"EPI_ISL_12299446","Selangor"
"EPI_ISL_12299447","Selangor"
"EPI_ISL_12299448","Selangor"
"EPI_ISL_12299449","Selangor"
"EPI_ISL_12299450","Selangor"
"EPI_ISL_12299451","Selangor"
"EPI_ISL_12299452","Selangor"
"EPI_ISL_12299453","Selangor"
"EPI_ISL_12299454","Selangor"
"EPI_ISL_12299455","Selangor"
"EPI_ISL_12299456","Selangor"
"EPI_ISL_12299457","Selangor"
"EPI_ISL_12299458","Selangor"
"EPI_ISL_12299459","Selangor"
"EPI_ISL_12299461","Selangor"
"EPI_ISL_12299462","Selangor"
"EPI_ISL_12299463","Selangor"
"EPI_ISL_12299464","Selangor"
"EPI_ISL_12299465","Selangor"
"EPI_ISL_12299466","Selangor"
"EPI_ISL_12299467","Selangor"
"EPI_ISL_12299468","Selangor"
"EPI_ISL_12299469","Selangor"
"EPI_ISL_12299470","Selangor"
"EPI_ISL_12299471","Selangor"
"EPI_ISL_12299472","Selangor"
"EPI_ISL_12299473","Selangor"
"EPI_ISL_12299474","Selangor"
"EPI_ISL_12299475","Selangor"
"EPI_ISL_12299476","Selangor"
"EPI_ISL_12299477","Selangor"
"EPI_ISL_12299478","Selangor"
"EPI_ISL_12299479","Selangor"
"EPI_ISL_12299480","Selangor"
"EPI_ISL_12299481","Selangor"
"EPI_ISL_12299482","Selangor"
"EPI_ISL_12299483","Selangor"
"EPI_ISL_12299484","Selangor"
"EPI_ISL_12299485","Selangor"
"EPI_ISL_12299486","Selangor"
"EPI_ISL_12299487","Selangor"
"EPI_ISL_12299488","Selangor"
"EPI_ISL_12299489","Selangor"
"EPI_ISL_12299490","Selangor"
"EPI_ISL_12299491","Selangor"
"EPI_ISL_12299492","Selangor"
"EPI_ISL_12299493","Selangor"
"EPI_ISL_12299494","Selangor"
"EPI_ISL_12299495","Selangor"
"EPI_ISL_12299496","Selangor"
"EPI_ISL_12299497","Selangor"
"EPI_ISL_12299498","Selangor"
"EPI_ISL_12299499","Selangor"
"EPI_ISL_12299500","Selangor"
"EPI_ISL_12299501","Selangor"
"EPI_ISL_12299502","Selangor"
"EPI_ISL_12299503","Selangor"
"EPI_ISL_12299504","Selangor"
"EPI_ISL_12299505","Selangor"
"EPI_ISL_12299506","Selangor"
"EPI_ISL_12299507","Selangor"
"EPI_ISL_12299508","Selangor"
"EPI_ISL_12299509","Selangor"
"EPI_ISL_12299510","Selangor"
"EPI_ISL_12299511","Selangor"
"EPI_ISL_12299512","Selangor"
"EPI_ISL_12299513","Selangor"
"EPI_ISL_12299514","Selangor"
"EPI_ISL_12299515","Selangor"
"EPI_ISL_12299516","Selangor"
"EPI_ISL_12299517","Selangor"
"EPI_ISL_12299518","Selangor"
"EPI_ISL_12299519","Selangor"
"EPI_ISL_12299520","Selangor"
"EPI_ISL_12299521","Selangor"
"EPI_ISL_12299522","Selangor"
"EPI_ISL_12299523","Selangor"
"EPI_ISL_12299524","Selangor"
"EPI_ISL_12299525","Selangor"
"EPI_ISL_12299526","Selangor"
"EPI_ISL_12299527","Selangor"
"EPI_ISL_12299528","Selangor"
"EPI_ISL_12299529","Selangor"
"EPI_ISL_12299530","Selangor"
"EPI_ISL_12299531","Selangor"
"EPI_ISL_12299532","Selangor"
"EPI_ISL_12299533","Selangor"
"EPI_ISL_12299534","Selangor"
"EPI_ISL_12299535","Selangor"
"EPI_ISL_12299536","Selangor"
"EPI_ISL_12299537","Selangor"
"EPI_ISL_12299538","Selangor"
"EPI_ISL_12299539","Selangor"
"EPI_ISL_12299540","Selangor"
"EPI_ISL_12299541","Selangor"
"EPI_ISL_12299542","Selangor"
"EPI_ISL_12299543","Selangor"
"EPI_ISL_12299544","Selangor"
"EPI_ISL_12299545","Selangor"
"EPI_ISL_12299546","Selangor"
"EPI_ISL_12299547","Selangor"
"EPI_ISL_12299548","Selangor"
"EPI_ISL_12299549","Selangor"
"EPI_ISL_12299550","Selangor"
"EPI_ISL_12299551","Selangor"
"EPI_ISL_12299552","Selangor"
"EPI_ISL_12299553","Selangor"
"EPI_ISL_12299554","Selangor"
"EPI_ISL_12299555","Selangor"
"EPI_ISL_12299556","Selangor"
"EPI_ISL_12299557","Selangor"
"EPI_ISL_12299558","Selangor"
"EPI_ISL_12299559","Selangor"
"EPI_ISL_12299560","Selangor"
"EPI_ISL_12299561","Selangor"
"EPI_ISL_12300601","Selangor"
"EPI_ISL_12300602","Selangor"
"EPI_ISL_12300603","Melaka"
"EPI_ISL_12300604","Melaka"
"EPI_ISL_12300605","Melaka"
"EPI_ISL_12300606","WP Kuala Lumpur"
"EPI_ISL_12309110","Selangor"
"EPI_ISL_12309111","Selangor"
"EPI_ISL_12309112","Selangor"
"EPI_ISL_12309113","Selangor"
"EPI_ISL_12309114","Selangor"
"EPI_ISL_12309115","Selangor"
"EPI_ISL_12309116","Selangor"
"EPI_ISL_12309117","Selangor"
"EPI_ISL_12309118","Selangor"
"EPI_ISL_12321826","Selangor"
"EPI_ISL_12321827","Selangor"
"EPI_ISL_12321828","Selangor"
"EPI_ISL_12321829","Selangor"
"EPI_ISL_12321830","Selangor"
"EPI_ISL_12321831","Selangor"
"EPI_ISL_12321832","Selangor"
"EPI_ISL_12321833","Selangor"
"EPI_ISL_12321834","Selangor"
"EPI_ISL_12321835","Selangor"
"EPI_ISL_12321836","Selangor"
"EPI_ISL_12321837","Selangor"
"EPI_ISL_12321838","Selangor"
"EPI_ISL_12321839","Selangor"
"EPI_ISL_12321840","Selangor"
"EPI_ISL_12321841","Selangor"
"EPI_ISL_12321842","Selangor"
"EPI_ISL_12321843","Selangor"
"EPI_ISL_12321844","Selangor"
"EPI_ISL_12321845","Selangor"
"EPI_ISL_12321846","Selangor"
"EPI_ISL_12321847","Selangor"
"EPI_ISL_12321848","Selangor"
"EPI_ISL_12321849","Selangor"
"EPI_ISL_12321850","Selangor"
"EPI_ISL_12321851","Selangor"
"EPI_ISL_12321852","Selangor"
"EPI_ISL_12321853","Selangor"
"EPI_ISL_12321854","Selangor"
"EPI_ISL_12321855","Selangor"
"EPI_ISL_12321856","Selangor"
"EPI_ISL_12321857","Selangor"
"EPI_ISL_12321858","Selangor"
"EPI_ISL_12321859","Selangor"
"EPI_ISL_12321860","Selangor"
"EPI_ISL_12321861","Selangor"
"EPI_ISL_12321862","Selangor"
"EPI_ISL_12321863","Selangor"
"EPI_ISL_12321864","Selangor"
"EPI_ISL_12321865","Selangor"
"EPI_ISL_12321866","Selangor"
"EPI_ISL_12321867","Selangor"
"EPI_ISL_12321868","Sabah"
"EPI_ISL_12321869","Sabah"
"EPI_ISL_12321870","Sabah"
"EPI_ISL_12321871","Sabah"
"EPI_ISL_12321872","Sabah"
"EPI_ISL_12321873","WP Kuala Lumpur"
"EPI_ISL_12321874","WP Putrajaya"
"EPI_ISL_12321875","WP Putrajaya"
"EPI_ISL_12321876","WP Putrajaya"
"EPI_ISL_12321877","Selangor"
"EPI_ISL_12321878","Selangor"
"EPI_ISL_12321879","Selangor"
"EPI_ISL_12321880","Selangor"
"EPI_ISL_12321881","Selangor"
"EPI_ISL_12321882","Selangor"
"EPI_ISL_12321883","Selangor"
"EPI_ISL_12321884","Selangor"
"EPI_ISL_12321885","Selangor"
"EPI_ISL_12321886","Selangor"
"EPI_ISL_12321887","Selangor"
"EPI_ISL_12321888","Selangor"
"EPI_ISL_12321889","Selangor"
"EPI_ISL_12321890","Selangor"
"EPI_ISL_12321891","Selangor"
"EPI_ISL_12321892","Selangor"
"EPI_ISL_12321893","Selangor"
"EPI_ISL_12321894","Selangor"
"EPI_ISL_12321895","Selangor"
"EPI_ISL_12321896","Selangor"
"EPI_ISL_12321897","Selangor"
"EPI_ISL_12321898","Selangor"
"EPI_ISL_12321899","Selangor"
"EPI_ISL_12321900","Selangor"
"EPI_ISL_12321901","Selangor"
"EPI_ISL_12321902","Selangor"
"EPI_ISL_12321903","WP Kuala Lumpur"
"EPI_ISL_12322024","WP Putrajaya"
"EPI_ISL_12322025","Perak"
