VirusName,AccID,OriginLab,SubmittingLab,Authors
hCoV-19/Malaysia/MGI-MGI48/2021,EPI_ISL_1435806,MGVI,MGVI,"Mohd Noor Mat Isa, Irni Suhayu Sapian, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Mohd Faizal Abu Bakar, Enizza Kasim, Shamsidar Sopie, Siti Noraini Othman, Azrin Ahmad, Nor Azfa Johari."
hCoV-19/Malaysia/MGI-MGI49/2021,EPI_ISL_1435808,MGVI,MGVI,"Mohd Noor Mat Isa, Irni Suhayu Sapian, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Mohd Faizal Abu Bakar, Enizza Kasim, Shamsidar Sopie, Siti Noraini Othman, Azrin Ahmad, Nor Azfa Johari."
hCoV-19/Malaysia/MGI-MGI50/2021,EPI_ISL_1435810,MGVI,MGVI,"Mohd Noor Mat Isa, Irni Suhayu Sapian, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Mohd Faizal Abu Bakar, Enizza Kasim, Shamsidar Sopie, Siti Noraini Othman, Azrin Ahmad, Nor Azfa Johari."
hCoV-19/Malaysia/MGI-MGI51/2021,EPI_ISL_1435812,MGVI,MGVI,"Mohd Noor Mat Isa, Irni Suhayu Sapian, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Mohd Faizal Abu Bakar, Enizza Kasim, Shamsidar Sopie, Siti Noraini Othman, Azrin Ahmad, Nor Azfa Johari."
hCoV-19/Malaysia/MGI-MGI53/2021,EPI_ISL_1435814,MGVI,MGVI,"Mohd Noor Mat Isa, Irni Suhayu Sapian, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Mohd Faizal Abu Bakar, Enizza Kasim, Shamsidar Sopie, Siti Noraini Othman, Azrin Ahmad, Nor Azfa Johari."
hCoV-19/Malaysia/MGI-MGI54/2021,EPI_ISL_1435816,MGVI,MGVI,"Mohd Noor Mat Isa, Irni Suhayu Sapian, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Mohd Faizal Abu Bakar, Enizza Kasim, Shamsidar Sopie, Siti Noraini Othman, Azrin Ahmad, Nor Azfa Johari."
hCoV-19/Malaysia/MGI-MGI55/2021,EPI_ISL_1435817,MGVI,MGVI,"Mohd Noor Mat Isa, Irni Suhayu Sapian, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Mohd Faizal Abu Bakar, Enizza Kasim, Shamsidar Sopie, Siti Noraini Othman, Azrin Ahmad, Nor Azfa Johari."
hCoV-19/Malaysia/MGI-MGI56/2021,EPI_ISL_1435820,MGVI,MGVI,"Mohd Noor Mat Isa, Irni Suhayu Sapian, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Mohd Faizal Abu Bakar, Enizza Kasim, Shamsidar Sopie, Siti Noraini Othman, Azrin Ahmad, Nor Azfa Johari."
hCoV-19/Malaysia/IMR_WC170283/2021,EPI_ISL_1583006,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Ramly N, Robert F, Thayan R"
hCoV-19/Malaysia/IMR_WC170284/2021,EPI_ISL_1583007,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Ramly N, Robert F, Thayan R"
hCoV-19/Malaysia/IMR_WC170624/2021,EPI_ISL_1585242,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Ramly N, Robert F, Thayan R"
hCoV-19/Malaysia/IMR_85441/2021,EPI_ISL_1585270,Hospital Labuan,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Ramly N, Robert F, Thayan R"
hCoV-19/Malaysia/IMR_125063/2021,EPI_ISL_1585271,Hospital Labuan,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Ramly N, Robert F, Thayan R"
hCoV-19/Malaysia/IMR_HTJ105953/2021,EPI_ISL_1672633,Hospital Tuanku Ja'afar,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_LD125191/2021,EPI_ISL_1673257,Hospital Lahat Datu,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_015522/2021,EPI_ISL_1673280,Hospital Sultan Ismail,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_016383/2021,EPI_ISL_1673283,Hospital Sultanah Aminah,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_015967/2021,EPI_ISL_1673284,Hospital Sultanah Nora Ismail,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_WC167994/2021,EPI_ISL_1673287,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Ramly N, Robert F, Thayan R"
hCoV-19/Malaysia/IMR_015619/2021,EPI_ISL_1673288,Hospital Segamat,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_WC168501/2021,EPI_ISL_1673293,IMR,IMR,"Suppiah J, Kamel K, Thayan R"
hCoV-19/Malaysia/IMR_WC170145/2021,EPI_ISL_1673296,IMR,IMR,"Suppiah J, Kamel K, Thayan R"
hCoV-19/Malaysia/IMR_WC166928/2021,EPI_ISL_1673299,IMR,IMR,"Suppiah J, Kamel K, Thayan R"
hCoV-19/Malaysia/IMR_WC167203/2021,EPI_ISL_1673304,IMR,IMR,"Suppiah J, Kamel K, Thayan R"
hCoV-19/Malaysia/IMR_WC130430/2021,EPI_ISL_1673307,IMR,IMR,"Suppiah J, Kamel K, Thayan R"
hCoV-19/Malaysia/IMR_120439/2021,EPI_ISL_1673309,Hospital Temenggong Seri Maharaja Tun Ibrahim,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_WC124327/2021,EPI_ISL_1673332,IMR,IMR,"Suppiah J, Kamel K, Thayan R"
hCoV-19/Malaysia/IMR_WC142870/2021,EPI_ISL_1673336,IMR,IMR,"Suppiah J, Kamel K, Thayan R"
hCoV-19/Malaysia/IMR_08356/2021,EPI_ISL_1673337,Hospital Pakar Sultanah Fatimah,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_WC139733/2021,EPI_ISL_1673341,IMR,IMR,"Suppiah J, Kamel K, Thayan R"
hCoV-19/Malaysia/IMR_WC168043/2021,EPI_ISL_1673342,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_WC149073/2021,EPI_ISL_1673344,IMR,IMR,"Suppiah J, Kamel K, Thayan R"
hCoV-19/Malaysia/IMR_WC169785/2021,EPI_ISL_1673345,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_WC167991/2021,EPI_ISL_1673420,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_WI040/2021,EPI_ISL_1673683,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_WI048/2021,EPI_ISL_1673735,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_WC122006/2021,EPI_ISL_1696746,IMR,IMR,"Suppiah J, Kamel K, Thayan R"
hCoV-19/Malaysia/IMR_WC124295/2021,EPI_ISL_1696747,IMR,IMR,"Suppiah J, Kamel K, Thayan R"
hCoV-19/Malaysia/IMR_WC124303/2021,EPI_ISL_1696748,IMR,IMR,"Suppiah J, Kamel K, Thayan R"
hCoV-19/Malaysia/IMR_WC128227/2021,EPI_ISL_1696749,IMR,IMR,"Suppiah J, Kamel K, Thayan R"
hCoV-19/Malaysia/IMR_WC128221/2021,EPI_ISL_1696750,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_WC128230/2021,EPI_ISL_1696751,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_WC130433/2021,EPI_ISL_1696752,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_WC135320/2021,EPI_ISL_1696753,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_WC139765/2021,EPI_ISL_1696754,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_WC139796/2021,EPI_ISL_1696755,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_WC148922/2021,EPI_ISL_1696756,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_WC148975/2021,EPI_ISL_1696757,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_WC149069/2021,EPI_ISL_1696758,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_WI051/2021,EPI_ISL_1714796,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_WI057/2021,EPI_ISL_1714797,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_WC342772/2020,EPI_ISL_1714798,IMR,IMR,"Suppiah J, Kamel K, Azizan MA, Thayan R"
hCoV-19/Malaysia/IMR_WC185230/2021,EPI_ISL_1787254,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Azizan MA, Ramly N, Robert F, Thayan R"
hCoV-19/Malaysia/IMR_WC185229/2021,EPI_ISL_1787317,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Azizan MA, Ramly N, Robert F, Thayan R"
hCoV-19/Malaysia/IMR_WC171038/2021,EPI_ISL_1787318,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Azizan MA, Ramly N, Robert F, Thayan R"
hCoV-19/Malaysia/IMR_WC173029/2021,EPI_ISL_1787319,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Azizan MA, Ramly N, Robert F, Thayan R"
hCoV-19/Malaysia/IMR_WC197830/2021,EPI_ISL_1787320,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Azizan MA, Ramly N, Robert F, Thayan R"
hCoV-19/Malaysia/IMR_WC203198/2021,EPI_ISL_1787321,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Azizan MA, Ramly N, Robert F, Thayan R"
hCoV-19/Malaysia/IMR_WC185178/2021,EPI_ISL_1787322,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Azizan MA, Ramly N, Robert F, Thayan R"
hCoV-19/Malaysia/IMR_WC192273/2021,EPI_ISL_1787323,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Azizan MA, Ramly N, Robert F, Thayan R"
hCoV-19/Malaysia/IMR_WC189771/2021,EPI_ISL_1787324,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Azizan MA, Ramly N, Robert F, Thayan R"
hCoV-19/Malaysia/IMR_WC192512/2021,EPI_ISL_1787689,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Azizan MA, Ramly N, Robert F, Thayan R"
hCoV-19/Malaysia/IMR_WC198413/2021,EPI_ISL_1787983,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Azizan MA, Ramly N, Robert F, Thayan R"
hCoV-19/Malaysia/IMR_WC180621/2021,EPI_ISL_1788079,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Azizan MA, Ramly N, Robert F, Thayan R"
hCoV-19/Malaysia/IMR_WC179354/2021,EPI_ISL_1788080,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Azizan MA, Ramly N, Robert F, Thayan R"
hCoV-19/Malaysia/IMR_WC179147/2021,EPI_ISL_1788081,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Azizan MA, Ramly N, Robert F, Thayan R"
hCoV-19/Malaysia/IMR_WC179185/2021,EPI_ISL_1788082,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Azizan MA, Ramly N, Robert F, Thayan R"
hCoV-19/Malaysia/IMR_WC198963/2021,EPI_ISL_1789203,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Ramly N, Robert F, Thayan R"
hCoV-19/Malaysia/IMR_WC176154/2021,EPI_ISL_1789204,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Ramly N, Robert F, Thayan R"
hCoV-19/Malaysia/IMR_WC171946/2021,EPI_ISL_1805505,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Ramly N, Robert F, Thayan R"
hCoV-19/Malaysia/IMR_WC173100/2021,EPI_ISL_1805508,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Ramly N, Robert F, Thayan R"
hCoV-19/Malaysia/IMR_WC198920/2021,EPI_ISL_1805509,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Ramly N, Robert F, Thayan R"
hCoV-19/Malaysia/IMR_WC171725/2021,EPI_ISL_1807185,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Ramly N, Robert F, Thayan R"
hCoV-19/Malaysia/IMR_WC192510/2021,EPI_ISL_1807186,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Ramly N, Robert F, Thayan R"
hCoV-19/Malaysia/IMR_WC180626/2021,EPI_ISL_1807188,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Ramly N, Robert F, Thayan R"
hCoV-19/Malaysia/IMR_WC180624/2021,EPI_ISL_1807206,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Ramly N, Robert F, Thayan R"
hCoV-19/Malaysia/IMR_WC180627/2021,EPI_ISL_1807207,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Ramly N, Robert F, Thayan R"
hCoV-19/Malaysia/IMR_MKAI4106/2021,EPI_ISL_1821883,MKA Ipoh,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_MKAI4104/2021,EPI_ISL_1821884,MKA Ipoh,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_K2803/2021,EPI_ISL_1919272,MKA Ipoh,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_K2847/2021,EPI_ISL_1919273,MKA Ipoh,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_K2979/2021,EPI_ISL_1919422,MKA Ipoh,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_K2983/2021,EPI_ISL_1919645,MKA Ipoh,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_K3011/2021,EPI_ISL_1919646,MKA Ipoh,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_K4102/2021,EPI_ISL_1919647,MKA Ipoh,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_K4107/2021,EPI_ISL_1919648,MKA Ipoh,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_K4108/2021,EPI_ISL_1919649,MKA Ipoh,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_WC196028/2021,EPI_ISL_1919650,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Ramly N, Robert F, Thayan R"
hCoV-19/Malaysia/IMR_WC171052/2021,EPI_ISL_1919651,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Ramly N, Robert F, Thayan R"
hCoV-19/Malaysia/IMR_WC168482/2021,EPI_ISL_1919652,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Ramly N, Robert F, Thayan R"
hCoV-19/Malaysia/IMR_WC183002/2021,EPI_ISL_1919653,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Ramly N, Robert F, Thayan R"
hCoV-19/Malaysia/IMR_WC192188/2021,EPI_ISL_1919654,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Ramly N, Robert F, Thayan R"
hCoV-19/Malaysia/IMR_MKAI3151/2021,EPI_ISL_1919858,MKA Ipoh,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_MKAI3154/2021,EPI_ISL_1919859,MKA Ipoh,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_WC203190/2021,EPI_ISL_1919860,IMR,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Azizan MA, Ramly N, Robert F, Thayan R"
hCoV-19/Malaysia/IMR_HDK664207/2021,EPI_ISL_1919861,Hospital Duchess of Kent,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_125172/2021,EPI_ISL_1919862,Hospital Tawau,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_125366/2021,EPI_ISL_1919863,Hospital Tawau,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_MKAI5718/2021,EPI_ISL_1919944,MKA Ipoh,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_MKAI5676/2021,EPI_ISL_1919945,MKA Ipoh,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_MKAI7167/2021,EPI_ISL_1919946,MKA Ipoh,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_MKAI6728/2021,EPI_ISL_1919947,MKA Ipoh,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_MKAI7576/2021,EPI_ISL_1919949,MKA Ipoh,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_MKA7613/2021,EPI_ISL_1919950,MKA Ipoh,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_MKAI7614/2021,EPI_ISL_1919951,MKA Ipoh,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_MKAI7615/2021,EPI_ISL_1919952,MKA Ipoh,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_MKAI0296/2021,EPI_ISL_1919986,MKA Ipoh,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_MKAI0295/2021,EPI_ISL_1919987,MKA Ipoh,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_MKAI0349/2021,EPI_ISL_1921767,MKA Ipoh,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_MKAI0410/2021,EPI_ISL_1921769,MKA Ipoh,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/IMR_MKAI1511/2021,EPI_ISL_1921770,MKA Ipoh,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Thayan R"
hCoV-19/Malaysia/MKAK-CL-2020-5045/2020,EPI_ISL_416829,MKAK,MGVI,"Mohd Noor Mat Isa, Irni Suhayu Sapian, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Mohd Faizal Abu Bakar, Enizza Kasim, Shamsidar Sopie, Siti Noraini Othman, Azrin Ahmad, Nor Azfa Johari, Norazimah Tajudin, Noorliza Mohamad Noordin, W Afiza W Mohd Arifin, Rehan Shuhada Abu Bakar, Yu Kie Chem, Selvanesan Sengol, Hani Mat Hussin, Shahrul Hisham Zainal Ariffin"
hCoV-19/Malaysia/MKAK-CL-2020-5047/2020,EPI_ISL_416866,MKAK,MGVI,"Mohd Noor Mat Isa, Irni Suhayu Sapian, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Mohd Faizal Abu Bakar, Enizza Kasim, Shamsidar Sopie, Siti Noraini Othman, Azrin Ahmad, Nor Azfa Johari, Norazimah Tajudin, Noorliza Mohamad Noordin, W Afiza W Mohd Arifin, Rehan Shuhada Abu Bakar, Yu Kie Chem, Selvanesan Sengol, Hani Mat Hussin, Shahrul Hisham Zainal Ariffin"
hCoV-19/Malaysia/MKAK-CL-2020-5049/2020,EPI_ISL_416884,MKAK,MGVI,"Mohd Noor Mat Isa, Irni Suhayu Sapian, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Mohd Faizal Abu Bakar, Enizza Kasim, Shamsidar Sopie, Siti Noraini Othman, Azrin Ahmad, Nor Azfa Johari, Norazimah Tajudin, Noorliza Mohamad Noordin, W Afiza W Mohd Arifin, Rehan Shuhada Abu Bakar, Yu Kie Chem, Selvanesan Sengol, Hani Mat Hussin, Shahrul Hisham Zainal Ariffin"
hCoV-19/Malaysia/MKAK-CL-2020-5096/2020,EPI_ISL_416885,MKAK,MGVI,"Mohd Noor Mat Isa, Irni Suhayu Sapian, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Mohd Faizal Abu Bakar, Enizza Kasim, Shamsidar Sopie, Siti Noraini Othman, Azrin Ahmad, Nor Azfa Johari, Norazimah Tajudin, Noorliza Mohamad Noordin, W Afiza W Mohd Arifin, Rehan Shuhada Abu Bakar, Yu Kie Chem, Selvanesan Sengol, Hani Mat Hussin, Shahrul Hisham Zainal Ariffin"
hCoV-19/Malaysia/MKAK-CL-2020-6430/2020,EPI_ISL_416886,MKAK,MGVI,"Mohd Noor Mat Isa, Irni Suhayu Sapian, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Mohd Faizal Abu Bakar, Enizza Kasim, Shamsidar Sopie, Siti Noraini Othman, Azrin Ahmad, Nor Azfa Johari, Norazimah Tajudin, Noorliza Mohamad Noordin, W Afiza W Mohd Arifin, Rehan Shuhada Abu Bakar, Yu Kie Chem, Selvanesan Sengol, Hani Mat Hussin, Shahrul Hisham Zainal Ariffin"
hCoV-19/Malaysia/MKAK-CL-2020-7554/2020,EPI_ISL_416907,MKAK,MGVI,"Mohd Noor Mat Isa, Irni Suhayu Sapian, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Mohd Faizal Abu Bakar, Enizza Kasim, Shamsidar Sopie, Siti Noraini Othman, Azrin Ahmad, Nor Azfa Johari, Norazimah Tajudin, Noorliza Mohamad Noordin, W Afiza W Mohd Arifin, Rehan Shuhada Abu Bakar, Yu Kie Chem, Selvanesan Sengol, Hani Mat Hussin, Shahrul Hisham Zainal Ariffin"
hCoV-19/Malaysia/189332/2020,EPI_ISL_417917,UMMC,UMMC,"Yoong Min CHONG, Sasheela PONNAMPALAVANAR, Sharifah Faridah SYED OMAR, Adeeba KAMARULZAMAN,Vijayan MUNUSAMY, Chee Kuan WONG, Cindy Shuan Ju TEH, I-Ching SAM, Yoke Fun Chan, University Malaya Medical Centre COVID Team"
hCoV-19/Malaysia/188407/2020,EPI_ISL_417918,UMMC,UMMC,"Yoong Min CHONG, Sasheela PONNAMPALAVANAR, Sharifah Faridah SYED OMAR, Adeeba KAMARULZAMAN,Vijayan MUNUSAMY, Chee Kuan WONG, Cindy Shuan Ju TEH, I-Ching SAM, Yoke Fun Chan, University Malaya Medical Centre COVID Team"
hCoV-19/Malaysia/186197/2020,EPI_ISL_417919,UMMC,UMMC,"Yoong Min CHONG, Sasheela PONNAMPALAVANAR, Sharifah Faridah SYED OMAR, Adeeba KAMARULZAMAN,Vijayan MUNUSAMY, Chee Kuan WONG, Fadhil Hadi JAMALUDDIN, Han Ming GAN, Cindy Shuan Ju TEH, I-Ching SAM, Yoke Fun CHAN, University Malaya Medical Centre COVID Team"
hCoV-19/Malaysia/190300/2020,EPI_ISL_417920,UMMC,UMMC,"Yoong Min CHONG, Sasheela PONNAMPALAVANAR, Sharifah Faridah SYED OMAR, Adeeba KAMARULZAMAN,Vijayan MUNUSAMY, Chee Kuan WONG, Fadhil Hadi JAMALUDDIN, Han Ming GAN, Cindy Shuan Ju TEH, I-Ching SAM, Yoke Fun CHAN, University Malaya Medical Centre COVID Team"
hCoV-19/Malaysia/IMR_WC1177/2020,EPI_ISL_430439,IMR,IMR,"Suppiah.J, Mohd-Zawawi.Z, Kalyanasundram.J, Azizan.M-A, Mat-Sharani.S, Hisham.H-A, Tan.L-P, Abdul-Wahid.M-Z, Mohd-Zain.R, Ahmad.N, Thayan.R"
hCoV-19/Malaysia/IMR_WC1170/2020,EPI_ISL_430440,IMR,IMR,"Suppiah.J, Mohd-Zawawi.Z, Kalyanasundram.J, Azizan.M-A, Mat-Sharani.S, Hisham.H-A, Tan.L-P, Abdul-Wahid.M-Z, Tengku-Abd-Rashid.T-R, Mohd-Zain.R, Ahmad.N, Thayan.R"
hCoV-19/Malaysia/IMR_WC1097/2020,EPI_ISL_430441,IMR,IMR,"Suppiah.J, Mohd-Zawawi.Z, Kalyanasundram.J, Azizan.M-A, Mat-Sharani.S, Hisham.H-A, Tan.L-P, Abdul-Wahid.M-Z, Tengku-Rogayah.TAR, Mohd-Zain.R, Ahmad.N, Thayan.R"
hCoV-19/Malaysia/IMR_WC1098/2020,EPI_ISL_430442,IMR,IMR,"Suppiah.J, Mohd-Zawawi.Z, Kalyanasundram.J, Azizan.M-A, Mat-Sharani.S, Hisham.H-A, Tan.L-P, Abdul-Wahid.M-Z, Tengku-Rogayah.TAR, Mohd-Zain.R, Ahmad.N, Thayan.R"
hCoV-19/Malaysia/IMR_WC085/2020,EPI_ISL_430443,IMR,IMR,"Suppiah.J, Mohd-Zawawi.Z, Kalyanasundram.J, Azizan.M-A, Mat-Sharani.S, Hisham.H-A, Tan.L-P, Abdul-Wahid.M-Z, Tengku-Rogayah.TAR, Mohd-Zain.R, Ahmad.N, Thayan.R"
hCoV-19/Malaysia/IMR_WC627/2020,EPI_ISL_430444,IMR,IMR,"Suppiah.J, Mohd-Zawawi.Z, Kalyanasundram.J, Azizan.M-A, Mat-Sharani.S, Hisham.H-A, Tan.L-P, Abdul-Wahid.M-Z, Tengku-Rogayah.TAR, Mohd-Zain.R, Ahmad.N, Thayan.R"
hCoV-19/Malaysia/IIUM316/2020,EPI_ISL_455312,IIUM Medical Centre,UMP,"Norhidayah Binti Kamarudin, Ahmad Hafiz Bin Zulkifly, Hajar Fauzan Ahmad, Muhammad Adam Lee Abdullah, Mohd Fazli Farida Asras, Ahmad Mahfuz Gazali, Mohd Nazli Bin Kamarulzaman, IIUM Medical Centre Covid19 Taskforce, UMP Covid19 Team"
hCoV-19/Malaysia/IIUM91/2020,EPI_ISL_455313,IIUM Medical Centre,UMP,"Hajar Fauzan Ahmad, Norhidayah Kamarudin, Ahmad Hafiz Zulkifly, IIUM Medical Centre Covid19 Taskforce, UMP Covid19 Team"
