"AccID","SubmittingLab"
"EPI_ISL_8188758","UNIMAS"
"EPI_ISL_8188759","UNIMAS"
"EPI_ISL_8188760","UNIMAS"
"EPI_ISL_8188761","UNIMAS"
"EPI_ISL_8188762","UNIMAS"
"EPI_ISL_8188763","UNIMAS"
"EPI_ISL_8188764","UNIMAS"
"EPI_ISL_8188765","UNIMAS"
"EPI_ISL_8188766","UNIMAS"
"EPI_ISL_8188767","UNIMAS"
"EPI_ISL_8188768","UNIMAS"
"EPI_ISL_8188769","UNIMAS"
"EPI_ISL_8188770","UNIMAS"
"EPI_ISL_8188771","UNIMAS"
"EPI_ISL_8188772","UNIMAS"
"EPI_ISL_8188773","UNIMAS"
"EPI_ISL_8188774","UNIMAS"
"EPI_ISL_8188775","UNIMAS"
"EPI_ISL_8188776","UNIMAS"
"EPI_ISL_8188777","UNIMAS"
"EPI_ISL_8188778","UNIMAS"
"EPI_ISL_8188779","UNIMAS"
"EPI_ISL_8188781","UNIMAS"
"EPI_ISL_8188782","UNIMAS"
"EPI_ISL_8188783","UNIMAS"
"EPI_ISL_8188784","UNIMAS"
"EPI_ISL_8188785","UNIMAS"
"EPI_ISL_8188786","UNIMAS"
"EPI_ISL_8188787","UNIMAS"
"EPI_ISL_8188788","UNIMAS"
"EPI_ISL_8188789","UNIMAS"
"EPI_ISL_8188790","UNIMAS"
"EPI_ISL_8188791","UNIMAS"
"EPI_ISL_8188792","UNIMAS"
"EPI_ISL_8188793","UNIMAS"
"EPI_ISL_8188794","UNIMAS"
"EPI_ISL_8188795","UNIMAS"
"EPI_ISL_8188796","UNIMAS"
"EPI_ISL_8188797","UNIMAS"
"EPI_ISL_8188798","UNIMAS"
"EPI_ISL_8188799","UNIMAS"
"EPI_ISL_8188800","UNIMAS"
"EPI_ISL_8188801","UNIMAS"
"EPI_ISL_8188802","UNIMAS"
"EPI_ISL_8188803","UNIMAS"
"EPI_ISL_8188804","UNIMAS"
"EPI_ISL_8188805","UNIMAS"
"EPI_ISL_8188806","UNIMAS"
"EPI_ISL_8188807","UNIMAS"
"EPI_ISL_8188808","UNIMAS"
"EPI_ISL_8188809","UNIMAS"
"EPI_ISL_8188810","UNIMAS"
"EPI_ISL_8188811","UNIMAS"
"EPI_ISL_8188812","UNIMAS"
"EPI_ISL_8188813","UNIMAS"
"EPI_ISL_8188814","UNIMAS"
"EPI_ISL_8188815","UNIMAS"
"EPI_ISL_8188816","UNIMAS"
"EPI_ISL_8188817","UNIMAS"
"EPI_ISL_8188818","UNIMAS"
"EPI_ISL_8188819","UNIMAS"
"EPI_ISL_8188820","UNIMAS"
"EPI_ISL_8188821","UNIMAS"
"EPI_ISL_8188822","UNIMAS"
"EPI_ISL_8188823","UNIMAS"
"EPI_ISL_8188824","UNIMAS"
"EPI_ISL_8188825","UNIMAS"
"EPI_ISL_8188826","UNIMAS"
"EPI_ISL_8188827","UNIMAS"
"EPI_ISL_8188828","UNIMAS"
"EPI_ISL_8188829","UNIMAS"
"EPI_ISL_8188830","UNIMAS"
"EPI_ISL_8188831","UNIMAS"
"EPI_ISL_8188832","UNIMAS"
"EPI_ISL_8188833","UNIMAS"
"EPI_ISL_8188834","UNIMAS"
"EPI_ISL_8188835","UNIMAS"
"EPI_ISL_8188836","UNIMAS"
"EPI_ISL_8188837","UNIMAS"
"EPI_ISL_8188838","UNIMAS"
"EPI_ISL_8188839","UNIMAS"
"EPI_ISL_8188840","UNIMAS"
"EPI_ISL_8188841","UNIMAS"
"EPI_ISL_8188842","UNIMAS"
"EPI_ISL_8188843","UNIMAS"
"EPI_ISL_8188844","UNIMAS"
"EPI_ISL_8188845","UNIMAS"
"EPI_ISL_8188846","UNIMAS"
"EPI_ISL_8188847","UNIMAS"
"EPI_ISL_8188848","UNIMAS"
"EPI_ISL_8188849","UNIMAS"
"EPI_ISL_8188850","UNIMAS"
"EPI_ISL_8188851","UNIMAS"
"EPI_ISL_8188852","UNIMAS"
"EPI_ISL_8188853","UNIMAS"
"EPI_ISL_8188854","UNIMAS"
"EPI_ISL_8188855","UNIMAS"
"EPI_ISL_8188856","UNIMAS"
"EPI_ISL_8188857","UNIMAS"
"EPI_ISL_8188858","UNIMAS"
"EPI_ISL_8188859","UNIMAS"
"EPI_ISL_8188860","UNIMAS"
"EPI_ISL_8188861","UNIMAS"
"EPI_ISL_8188862","UNIMAS"
"EPI_ISL_8188863","UNIMAS"
"EPI_ISL_8188864","UNIMAS"
"EPI_ISL_8188865","UNIMAS"
"EPI_ISL_8188866","UNIMAS"
"EPI_ISL_8188867","UNIMAS"
"EPI_ISL_8188868","UNIMAS"
"EPI_ISL_8188869","UNIMAS"
"EPI_ISL_8188870","UNIMAS"
"EPI_ISL_8188871","UNIMAS"
"EPI_ISL_8188872","UNIMAS"
"EPI_ISL_8188873","UNIMAS"
"EPI_ISL_8188874","UNIMAS"
"EPI_ISL_8188875","UNIMAS"
"EPI_ISL_8215026","TIDREC-UM"
"EPI_ISL_8254272","UMMC"
"EPI_ISL_8254273","UMMC"
"EPI_ISL_8254274","UMMC"
"EPI_ISL_8254275","UMMC"
"EPI_ISL_8254276","UMMC"
"EPI_ISL_8254277","UMMC"
"EPI_ISL_8254278","UMMC"
"EPI_ISL_8254279","UMMC"
"EPI_ISL_8254280","UMMC"
"EPI_ISL_8254281","UMMC"
"EPI_ISL_8254282","UMMC"
"EPI_ISL_8254283","UMMC"
"EPI_ISL_8254284","UMMC"
"EPI_ISL_8254285","UMMC"
"EPI_ISL_8254286","UMMC"
"EPI_ISL_8254287","UMMC"
"EPI_ISL_8254288","UMMC"
"EPI_ISL_8254289","UMMC"
"EPI_ISL_8254290","UMMC"
"EPI_ISL_8254291","UMMC"
"EPI_ISL_8254292","UMMC"
"EPI_ISL_8254293","UMMC"
"EPI_ISL_8254294","UMMC"
"EPI_ISL_8254295","UMMC"
"EPI_ISL_8254296","UMMC"
"EPI_ISL_8254297","UMMC"
"EPI_ISL_8254298","UMMC"
"EPI_ISL_8254299","UMMC"
"EPI_ISL_8254300","UMMC"
"EPI_ISL_8254301","UMMC"
"EPI_ISL_8254302","UMMC"
"EPI_ISL_8254303","UMMC"
"EPI_ISL_8254304","UMMC"
"EPI_ISL_8254305","UMMC"
"EPI_ISL_8254306","UMMC"
"EPI_ISL_8254307","UMMC"
"EPI_ISL_8254308","UMMC"
"EPI_ISL_8254309","UMMC"
"EPI_ISL_8254310","UMMC"
"EPI_ISL_8254311","UMMC"
"EPI_ISL_8254312","UMMC"
"EPI_ISL_8254313","UMMC"
"EPI_ISL_8254314","UMMC"
"EPI_ISL_8254315","UMMC"
"EPI_ISL_8254316","UMMC"
"EPI_ISL_8254317","UMMC"
"EPI_ISL_8254318","UMMC"
"EPI_ISL_8254319","UMMC"
"EPI_ISL_8254320","UMMC"
"EPI_ISL_8254321","UMMC"
"EPI_ISL_8254322","UMMC"
"EPI_ISL_8254323","UMMC"
"EPI_ISL_8254324","UMMC"
"EPI_ISL_8254325","UMMC"
"EPI_ISL_8254326","UMMC"
"EPI_ISL_8254327","UMMC"
"EPI_ISL_8254328","UMMC"
"EPI_ISL_8254329","UMMC"
"EPI_ISL_8254330","UMMC"
"EPI_ISL_8254331","UMMC"
"EPI_ISL_8254332","UMMC"
"EPI_ISL_8254333","UMMC"
"EPI_ISL_8254334","UMMC"
"EPI_ISL_8254335","UMMC"
"EPI_ISL_8254336","UMMC"
"EPI_ISL_8254337","UMMC"
"EPI_ISL_8254338","UMMC"
"EPI_ISL_8254339","UMMC"
"EPI_ISL_8254340","UMMC"
"EPI_ISL_8254341","UMMC"
"EPI_ISL_8254342","UMMC"
"EPI_ISL_8254343","UMMC"
"EPI_ISL_8254344","UMMC"
"EPI_ISL_8254345","UMMC"
"EPI_ISL_8254346","UMMC"
"EPI_ISL_8254347","UMMC"
"EPI_ISL_8254348","UMMC"
"EPI_ISL_8254349","UMMC"
"EPI_ISL_8254350","UMMC"
"EPI_ISL_8254351","UMMC"
"EPI_ISL_8254352","UMMC"
"EPI_ISL_8254353","UMMC"
"EPI_ISL_8254354","UMMC"
"EPI_ISL_8254355","UMMC"
"EPI_ISL_8254356","UMMC"
"EPI_ISL_8295901","TIDREC-UM"
"EPI_ISL_8295902","TIDREC-UM"
"EPI_ISL_8295903","TIDREC-UM"
"EPI_ISL_8295904","TIDREC-UM"
"EPI_ISL_8295905","TIDREC-UM"
"EPI_ISL_8295906","TIDREC-UM"
"EPI_ISL_8295907","TIDREC-UM"
"EPI_ISL_8314862","UMBI-UKM"
"EPI_ISL_8314863","UMBI-UKM"
"EPI_ISL_8314864","UMBI-UKM"
"EPI_ISL_8314865","UMBI-UKM"
"EPI_ISL_8314866","UMBI-UKM"
"EPI_ISL_8314867","UMBI-UKM"
"EPI_ISL_8314868","UMBI-UKM"
"EPI_ISL_8314869","UMBI-UKM"
"EPI_ISL_8314870","UMBI-UKM"
"EPI_ISL_8314871","UMBI-UKM"
"EPI_ISL_8314872","UMBI-UKM"
"EPI_ISL_8314873","UMBI-UKM"
"EPI_ISL_8314874","UMBI-UKM"
"EPI_ISL_8314875","UMBI-UKM"
"EPI_ISL_8314876","UMBI-UKM"
"EPI_ISL_8314877","UMBI-UKM"
"EPI_ISL_8314878","UMBI-UKM"
"EPI_ISL_8314879","UMBI-UKM"
"EPI_ISL_8314880","UMBI-UKM"
"EPI_ISL_8314881","UMBI-UKM"
"EPI_ISL_8314882","UMBI-UKM"
"EPI_ISL_8324839","UMBI-UKM"
"EPI_ISL_8344041","UMBI-UKM"
"EPI_ISL_8344042","UMBI-UKM"
"EPI_ISL_8380526","UMBI-UKM"
"EPI_ISL_8380527","UMBI-UKM"
"EPI_ISL_8380528","UMBI-UKM"
"EPI_ISL_8380529","UMBI-UKM"
"EPI_ISL_8380530","UMBI-UKM"
"EPI_ISL_8380531","UMBI-UKM"
"EPI_ISL_8380532","UMBI-UKM"
"EPI_ISL_8380533","UMBI-UKM"
"EPI_ISL_8380534","UMBI-UKM"
"EPI_ISL_8380535","UMBI-UKM"
"EPI_ISL_8380536","UMBI-UKM"
"EPI_ISL_8380537","UMBI-UKM"
"EPI_ISL_8380538","UMBI-UKM"
"EPI_ISL_8380539","UMBI-UKM"
"EPI_ISL_8380540","UMBI-UKM"
"EPI_ISL_8380541","UMBI-UKM"
"EPI_ISL_8380542","UMBI-UKM"
"EPI_ISL_8380543","UMBI-UKM"
"EPI_ISL_8380544","UMBI-UKM"
"EPI_ISL_8380545","UMBI-UKM"
"EPI_ISL_8380546","UMBI-UKM"
"EPI_ISL_8380547","UMBI-UKM"
"EPI_ISL_8380548","UMBI-UKM"
"EPI_ISL_8404630","IMR"
"EPI_ISL_8405162","IMR"
"EPI_ISL_8405255","IMR"
"EPI_ISL_8405421","IMR"
"EPI_ISL_8405422","IMR"
"EPI_ISL_8405423","IMR"
"EPI_ISL_8405425","IMR"
"EPI_ISL_8405426","IMR"
"EPI_ISL_8405427","IMR"
"EPI_ISL_8405428","IMR"
"EPI_ISL_8405429","IMR"
"EPI_ISL_8405487","IMR"
"EPI_ISL_8405489","IMR"
"EPI_ISL_8405521","IMR"
"EPI_ISL_8405564","IMR"
"EPI_ISL_8405627","IMR"
"EPI_ISL_8405628","IMR"
"EPI_ISL_8405629","UMBI-UKM"
"EPI_ISL_8405630","UMBI-UKM"
"EPI_ISL_8405631","UMBI-UKM"
"EPI_ISL_8405632","UMBI-UKM"
"EPI_ISL_8405633","UMBI-UKM"
"EPI_ISL_8405634","UMBI-UKM"
"EPI_ISL_8405635","UMBI-UKM"
"EPI_ISL_8405636","UMBI-UKM"
"EPI_ISL_8405637","UMBI-UKM"
"EPI_ISL_8405638","UMBI-UKM"
"EPI_ISL_8405639","UMBI-UKM"
"EPI_ISL_8405640","UMBI-UKM"
"EPI_ISL_8405641","UMBI-UKM"
"EPI_ISL_8405642","UMBI-UKM"
"EPI_ISL_8405643","UMBI-UKM"
"EPI_ISL_8405644","UMBI-UKM"
"EPI_ISL_8405645","UMBI-UKM"
"EPI_ISL_8405646","UMBI-UKM"
"EPI_ISL_8405647","UMBI-UKM"
"EPI_ISL_8405648","UMBI-UKM"
"EPI_ISL_8405649","UMBI-UKM"
"EPI_ISL_8405650","UMBI-UKM"
"EPI_ISL_8405651","UMBI-UKM"
"EPI_ISL_8405652","UMBI-UKM"
"EPI_ISL_8405653","UMBI-UKM"
"EPI_ISL_8405654","UMBI-UKM"
"EPI_ISL_8405655","UMBI-UKM"
"EPI_ISL_8405656","UMBI-UKM"
"EPI_ISL_8405657","UMBI-UKM"
"EPI_ISL_8405658","UMBI-UKM"
"EPI_ISL_8405660","IMR"
"EPI_ISL_8405661","IMR"
"EPI_ISL_8405662","IMR"
"EPI_ISL_8405767","IMR"
"EPI_ISL_8406309","IMR"
"EPI_ISL_8406363","IMR"
"EPI_ISL_8406364","IMR"
"EPI_ISL_8406384","IMR"
"EPI_ISL_8407585","UMBI-UKM"
"EPI_ISL_8408360","UMBI-UKM"
"EPI_ISL_8408361","UMBI-UKM"
"EPI_ISL_8438471","UMBI-UKM"
"EPI_ISL_8438472","UMBI-UKM"
"EPI_ISL_8438479","UMBI-UKM"
"EPI_ISL_8438480","UMBI-UKM"
"EPI_ISL_8438481","UMBI-UKM"
"EPI_ISL_8438516","UMBI-UKM"
"EPI_ISL_8438517","UMBI-UKM"
"EPI_ISL_8500646","iPROMISE-UiTM"
"EPI_ISL_8500647","iPROMISE-UiTM"
"EPI_ISL_8500648","iPROMISE-UiTM"
"EPI_ISL_8500649","iPROMISE-UiTM"
"EPI_ISL_8500650","iPROMISE-UiTM"
"EPI_ISL_8500651","iPROMISE-UiTM"
"EPI_ISL_8500652","iPROMISE-UiTM"
"EPI_ISL_8500653","iPROMISE-UiTM"
"EPI_ISL_8500654","iPROMISE-UiTM"
"EPI_ISL_8500655","iPROMISE-UiTM"
"EPI_ISL_8500656","iPROMISE-UiTM"
"EPI_ISL_8500657","iPROMISE-UiTM"
"EPI_ISL_8500658","iPROMISE-UiTM"
"EPI_ISL_8500659","iPROMISE-UiTM"
"EPI_ISL_8500661","iPROMISE-UiTM"
"EPI_ISL_8500662","iPROMISE-UiTM"
"EPI_ISL_8500663","iPROMISE-UiTM"
"EPI_ISL_8500664","iPROMISE-UiTM"
"EPI_ISL_8500665","iPROMISE-UiTM"
"EPI_ISL_8500666","iPROMISE-UiTM"
"EPI_ISL_8500667","iPROMISE-UiTM"
"EPI_ISL_8500668","iPROMISE-UiTM"
"EPI_ISL_8500669","iPROMISE-UiTM"
"EPI_ISL_8500670","iPROMISE-UiTM"
"EPI_ISL_8500671","iPROMISE-UiTM"
"EPI_ISL_8500672","iPROMISE-UiTM"
"EPI_ISL_8500673","iPROMISE-UiTM"
"EPI_ISL_8500674","iPROMISE-UiTM"
"EPI_ISL_8500675","iPROMISE-UiTM"
"EPI_ISL_8500676","iPROMISE-UiTM"
"EPI_ISL_8500677","iPROMISE-UiTM"
"EPI_ISL_8500678","iPROMISE-UiTM"
"EPI_ISL_8500679","iPROMISE-UiTM"
"EPI_ISL_8500680","iPROMISE-UiTM"
"EPI_ISL_8500681","iPROMISE-UiTM"
"EPI_ISL_8500682","iPROMISE-UiTM"
"EPI_ISL_8500683","iPROMISE-UiTM"
"EPI_ISL_8500684","iPROMISE-UiTM"
"EPI_ISL_8500685","iPROMISE-UiTM"
"EPI_ISL_8500686","iPROMISE-UiTM"
"EPI_ISL_8500687","iPROMISE-UiTM"
"EPI_ISL_8500688","iPROMISE-UiTM"
"EPI_ISL_8500689","iPROMISE-UiTM"
"EPI_ISL_8500690","iPROMISE-UiTM"
"EPI_ISL_8500691","iPROMISE-UiTM"
"EPI_ISL_8500692","iPROMISE-UiTM"
"EPI_ISL_8500694","iPROMISE-UiTM"
"EPI_ISL_8500695","iPROMISE-UiTM"
"EPI_ISL_8559639","UMBI-UKM"
"EPI_ISL_8560032","IMR"
"EPI_ISL_8560033","IMR"
"EPI_ISL_8560034","IMR"
"EPI_ISL_8560035","IMR"
"EPI_ISL_8560036","IMR"
"EPI_ISL_8560037","IMR"
"EPI_ISL_8560038","IMR"
"EPI_ISL_8560039","IMR"
"EPI_ISL_8560040","IMR"
"EPI_ISL_8560041","IMR"
"EPI_ISL_8560042","IMR"
"EPI_ISL_8560043","IMR"
"EPI_ISL_8560044","IMR"
"EPI_ISL_8560045","IMR"
"EPI_ISL_8560046","IMR"
"EPI_ISL_8560047","IMR"
"EPI_ISL_8560048","IMR"
"EPI_ISL_8560049","IMR"
"EPI_ISL_8560050","IMR"
"EPI_ISL_8560051","IMR"
"EPI_ISL_8560052","IMR"
"EPI_ISL_8560053","IMR"
"EPI_ISL_8560054","IMR"
"EPI_ISL_8560055","IMR"
"EPI_ISL_8560056","IMR"
"EPI_ISL_8560057","IMR"
"EPI_ISL_8560058","IMR"
"EPI_ISL_8560059","IMR"
"EPI_ISL_8560060","IMR"
"EPI_ISL_8560061","IMR"
"EPI_ISL_8560062","IMR"
"EPI_ISL_8560063","IMR"
"EPI_ISL_8560064","IMR"
"EPI_ISL_8560065","IMR"
"EPI_ISL_8560066","IMR"
"EPI_ISL_8560067","IMR"
"EPI_ISL_8560068","IMR"
"EPI_ISL_8560069","IMR"
"EPI_ISL_8560070","IMR"
"EPI_ISL_8560071","IMR"
"EPI_ISL_8560072","IMR"
"EPI_ISL_8560073","IMR"
"EPI_ISL_8560074","IMR"
"EPI_ISL_8560075","IMR"
"EPI_ISL_8560076","IMR"
"EPI_ISL_8560077","IMR"
"EPI_ISL_8560078","IMR"
"EPI_ISL_8560079","IMR"
"EPI_ISL_8560080","IMR"
"EPI_ISL_8560081","IMR"
"EPI_ISL_8560082","IMR"
"EPI_ISL_8560083","IMR"
"EPI_ISL_8560084","IMR"
"EPI_ISL_8560085","IMR"
"EPI_ISL_8560086","IMR"
"EPI_ISL_8560087","IMR"
"EPI_ISL_8560088","IMR"
"EPI_ISL_8560089","IMR"
"EPI_ISL_8560090","IMR"
"EPI_ISL_8560091","IMR"
"EPI_ISL_8560092","IMR"
"EPI_ISL_8560094","IMR"
"EPI_ISL_8560095","IMR"
"EPI_ISL_8560097","IMR"
"EPI_ISL_8560098","IMR"
"EPI_ISL_8560099","IMR"
"EPI_ISL_8560100","IMR"
"EPI_ISL_8560101","IMR"
"EPI_ISL_8560102","IMR"
"EPI_ISL_8560103","IMR"
"EPI_ISL_8560104","IMR"
"EPI_ISL_8560105","IMR"
"EPI_ISL_8560106","IMR"
"EPI_ISL_8560107","IMR"
"EPI_ISL_8560108","IMR"
"EPI_ISL_8560109","IMR"
"EPI_ISL_8560110","IMR"
"EPI_ISL_8560111","IMR"
"EPI_ISL_8560112","IMR"
"EPI_ISL_8560113","IMR"
"EPI_ISL_8560114","IMR"
"EPI_ISL_8560115","IMR"
"EPI_ISL_8560635","IMR"
"EPI_ISL_8560636","IMR"
"EPI_ISL_8560637","IMR"
"EPI_ISL_8560638","IMR"
"EPI_ISL_8560639","IMR"
"EPI_ISL_8560640","IMR"
"EPI_ISL_8560641","IMR"
"EPI_ISL_8560642","IMR"
"EPI_ISL_8560643","IMR"
"EPI_ISL_8560644","IMR"
"EPI_ISL_8560645","IMR"
"EPI_ISL_8560646","IMR"
"EPI_ISL_8560647","IMR"
"EPI_ISL_8560648","IMR"
"EPI_ISL_8560649","IMR"
"EPI_ISL_8560650","IMR"
"EPI_ISL_8560651","IMR"
"EPI_ISL_8560652","IMR"
"EPI_ISL_8560653","IMR"
"EPI_ISL_8560654","IMR"
"EPI_ISL_8560655","IMR"
"EPI_ISL_8560656","IMR"
"EPI_ISL_8560657","IMR"
"EPI_ISL_8560658","IMR"
"EPI_ISL_8560659","IMR"
"EPI_ISL_8560660","IMR"
"EPI_ISL_8560661","IMR"
"EPI_ISL_8560662","IMR"
"EPI_ISL_8560663","IMR"
"EPI_ISL_8560664","IMR"
"EPI_ISL_8560665","IMR"
"EPI_ISL_8560666","IMR"
"EPI_ISL_8560667","IMR"
"EPI_ISL_8560668","IMR"
"EPI_ISL_8560669","IMR"
"EPI_ISL_8560670","IMR"
"EPI_ISL_8560671","IMR"
"EPI_ISL_8560672","IMR"
"EPI_ISL_8560673","IMR"
"EPI_ISL_8560674","IMR"
"EPI_ISL_8560675","IMR"
"EPI_ISL_8560676","IMR"
"EPI_ISL_8560677","IMR"
"EPI_ISL_8560678","IMR"
"EPI_ISL_8560679","IMR"
"EPI_ISL_8560680","IMR"
"EPI_ISL_8560681","IMR"
"EPI_ISL_8560682","IMR"
"EPI_ISL_8560683","IMR"
"EPI_ISL_8560684","IMR"
"EPI_ISL_8560685","IMR"
"EPI_ISL_8560686","IMR"
"EPI_ISL_8560687","IMR"
"EPI_ISL_8560688","IMR"
"EPI_ISL_8560689","IMR"
"EPI_ISL_8560690","IMR"
"EPI_ISL_8560691","IMR"
"EPI_ISL_8560692","IMR"
"EPI_ISL_8560693","IMR"
"EPI_ISL_8560694","IMR"
"EPI_ISL_8560939","IMR"
"EPI_ISL_8560940","IMR"
"EPI_ISL_8560941","IMR"
"EPI_ISL_8560942","IMR"
"EPI_ISL_8560943","IMR"
"EPI_ISL_8560944","IMR"
"EPI_ISL_8560945","IMR"
"EPI_ISL_8560946","IMR"
"EPI_ISL_8560947","IMR"
"EPI_ISL_8560948","IMR"
"EPI_ISL_8560949","IMR"
"EPI_ISL_8560950","IMR"
"EPI_ISL_8560951","IMR"
"EPI_ISL_8560952","IMR"
"EPI_ISL_8560953","IMR"
"EPI_ISL_8560954","IMR"
"EPI_ISL_8560955","IMR"
"EPI_ISL_8560956","IMR"
"EPI_ISL_8560957","IMR"
"EPI_ISL_8560958","IMR"
"EPI_ISL_8560959","IMR"
"EPI_ISL_8560960","IMR"
"EPI_ISL_8560961","IMR"
"EPI_ISL_8560962","IMR"
"EPI_ISL_8560963","IMR"
"EPI_ISL_8560964","IMR"
"EPI_ISL_8560965","IMR"
"EPI_ISL_8560966","IMR"
"EPI_ISL_8560967","IMR"
"EPI_ISL_8560968","IMR"
"EPI_ISL_8560969","IMR"
"EPI_ISL_8560970","IMR"
"EPI_ISL_8560971","IMR"
"EPI_ISL_8560972","IMR"
"EPI_ISL_8560973","IMR"
"EPI_ISL_8560974","IMR"
"EPI_ISL_8560975","IMR"
"EPI_ISL_8560976","IMR"
"EPI_ISL_8560977","IMR"
"EPI_ISL_8560978","IMR"
"EPI_ISL_8560979","IMR"
"EPI_ISL_8560980","IMR"
"EPI_ISL_8560981","IMR"
"EPI_ISL_8560982","IMR"
"EPI_ISL_8560983","IMR"
"EPI_ISL_8560984","IMR"
"EPI_ISL_8560985","IMR"
"EPI_ISL_8560986","IMR"
"EPI_ISL_8560987","IMR"
"EPI_ISL_8560988","IMR"
"EPI_ISL_8560989","IMR"
"EPI_ISL_8560990","IMR"
"EPI_ISL_8560991","IMR"
"EPI_ISL_8560992","IMR"
"EPI_ISL_8560993","IMR"
"EPI_ISL_8560994","IMR"
"EPI_ISL_8560996","IMR"
"EPI_ISL_8560997","IMR"
"EPI_ISL_8560998","IMR"
"EPI_ISL_8560999","IMR"
"EPI_ISL_8561000","IMR"
"EPI_ISL_8561001","IMR"
"EPI_ISL_8561002","IMR"
"EPI_ISL_8561003","IMR"
"EPI_ISL_8561004","IMR"
"EPI_ISL_8561005","IMR"
"EPI_ISL_8561006","IMR"
"EPI_ISL_8561007","IMR"
"EPI_ISL_8561008","IMR"
"EPI_ISL_8561009","IMR"
"EPI_ISL_8561010","IMR"
"EPI_ISL_8561011","IMR"
"EPI_ISL_8561012","IMR"
"EPI_ISL_8561013","IMR"
"EPI_ISL_8561014","IMR"
"EPI_ISL_8561015","IMR"
"EPI_ISL_8561016","IMR"
"EPI_ISL_8561017","IMR"
"EPI_ISL_8561018","IMR"
"EPI_ISL_8561019","IMR"
"EPI_ISL_8561020","IMR"
"EPI_ISL_8561021","IMR"
"EPI_ISL_8561022","IMR"
"EPI_ISL_8561023","IMR"
"EPI_ISL_8561024","IMR"
"EPI_ISL_8561025","IMR"
"EPI_ISL_8561026","IMR"
"EPI_ISL_8561027","IMR"
"EPI_ISL_8561028","IMR"
"EPI_ISL_8564937","HUSM"
"EPI_ISL_8564938","HUSM"
"EPI_ISL_8564939","HUSM"
"EPI_ISL_8564940","HUSM"
"EPI_ISL_8564941","HUSM"
"EPI_ISL_8564942","HUSM"
"EPI_ISL_8564943","HUSM"
"EPI_ISL_8564944","HUSM"
"EPI_ISL_8564945","HUSM"
"EPI_ISL_8564946","HUSM"
"EPI_ISL_8564947","HUSM"
"EPI_ISL_8564948","HUSM"
"EPI_ISL_8564949","HUSM"
"EPI_ISL_8564950","HUSM"
"EPI_ISL_8603729","iPROMISE-UiTM"
"EPI_ISL_8603730","iPROMISE-UiTM"
"EPI_ISL_8603731","iPROMISE-UiTM"
"EPI_ISL_8603732","iPROMISE-UiTM"
"EPI_ISL_8603733","iPROMISE-UiTM"
"EPI_ISL_8603734","iPROMISE-UiTM"
"EPI_ISL_8603735","iPROMISE-UiTM"
"EPI_ISL_8603736","iPROMISE-UiTM"
"EPI_ISL_8603737","iPROMISE-UiTM"
"EPI_ISL_8603738","iPROMISE-UiTM"
"EPI_ISL_8603739","iPROMISE-UiTM"
"EPI_ISL_8603740","iPROMISE-UiTM"
"EPI_ISL_8603741","iPROMISE-UiTM"
"EPI_ISL_8603742","iPROMISE-UiTM"
"EPI_ISL_8603743","iPROMISE-UiTM"
"EPI_ISL_8603744","iPROMISE-UiTM"
"EPI_ISL_8603745","iPROMISE-UiTM"
"EPI_ISL_8603746","iPROMISE-UiTM"
"EPI_ISL_8603747","iPROMISE-UiTM"
"EPI_ISL_8603748","iPROMISE-UiTM"
"EPI_ISL_8603749","iPROMISE-UiTM"
"EPI_ISL_8603750","iPROMISE-UiTM"
"EPI_ISL_8603751","iPROMISE-UiTM"
"EPI_ISL_8603752","iPROMISE-UiTM"
"EPI_ISL_8603753","iPROMISE-UiTM"
"EPI_ISL_8603754","iPROMISE-UiTM"
"EPI_ISL_8603755","iPROMISE-UiTM"
"EPI_ISL_8603756","iPROMISE-UiTM"
"EPI_ISL_8603757","iPROMISE-UiTM"
"EPI_ISL_8603758","iPROMISE-UiTM"
"EPI_ISL_8603759","iPROMISE-UiTM"
"EPI_ISL_8603760","iPROMISE-UiTM"
"EPI_ISL_8603761","iPROMISE-UiTM"
"EPI_ISL_8603762","iPROMISE-UiTM"
"EPI_ISL_8603763","iPROMISE-UiTM"
"EPI_ISL_8603764","iPROMISE-UiTM"
"EPI_ISL_8603765","iPROMISE-UiTM"
"EPI_ISL_8603766","iPROMISE-UiTM"
"EPI_ISL_8603767","iPROMISE-UiTM"
"EPI_ISL_8603768","iPROMISE-UiTM"
"EPI_ISL_8603769","iPROMISE-UiTM"
"EPI_ISL_8603770","iPROMISE-UiTM"
"EPI_ISL_8603771","iPROMISE-UiTM"
"EPI_ISL_8603772","iPROMISE-UiTM"
"EPI_ISL_8603773","iPROMISE-UiTM"
"EPI_ISL_8603774","iPROMISE-UiTM"
"EPI_ISL_8603775","iPROMISE-UiTM"
"EPI_ISL_8603776","iPROMISE-UiTM"
"EPI_ISL_8606778","UMBI-UKM"
"EPI_ISL_8606779","UMBI-UKM"
"EPI_ISL_8646690","HUSM"
"EPI_ISL_8646691","HUSM"
"EPI_ISL_8646692","HUSM"
"EPI_ISL_8646693","HUSM"
"EPI_ISL_8646694","HUSM"
"EPI_ISL_8646695","HUSM"
"EPI_ISL_8646696","HUSM"
"EPI_ISL_8646697","HUSM"
"EPI_ISL_8646698","HUSM"
"EPI_ISL_8646699","HUSM"
"EPI_ISL_8646700","HUSM"
"EPI_ISL_8646701","HUSM"
"EPI_ISL_8646702","HUSM"
"EPI_ISL_8646703","HUSM"
"EPI_ISL_8646704","HUSM"
